loss,coverage_loss,risk_loss,coverage_mae,risk_accuracy,val_loss,val_coverage_loss,val_risk_loss,val_coverage_mae,val_risk_accuracy,lr
0.35544589161872864,0.09185594320297241,0.8671122193336487,0.23878535628318787,0.625,0.3973904252052307,0.10574783384799957,0.9747278094291687,0.2439851462841034,0.6309523582458496,0.001
0.33903005719184875,0.08366869390010834,0.8318986296653748,0.22193486988544464,0.6160714030265808,0.3974343240261078,0.10588936507701874,0.9749851226806641,0.24276849627494812,0.6309523582458496,0.001
0.3549775779247284,0.09258464723825455,0.8646911382675171,0.2364281713962555,0.6279761791229248,0.39740586280822754,0.10574594140052795,0.975690484046936,0.24165119230747223,0.6190476417541504,0.001
0.34986254572868347,0.08957818895578384,0.8551914691925049,0.23332998156547546,0.6190476417541504,0.39595353603363037,0.10527428239583969,0.9725421667098999,0.24042566120624542,0.6190476417541504,0.001
0.34439617395401,0.0874696895480156,0.8424727320671082,0.23102621734142303,0.6309523582458496,0.39397403597831726,0.10501768440008163,0.9670525789260864,0.23939162492752075,0.6071428656578064,0.001
0.3283725082874298,0.07856372743844986,0.8101838231086731,0.213402658700943,0.663690447807312,0.39571520686149597,0.10553388297557831,0.9718906879425049,0.23833172023296356,0.6071428656578064,0.001
0.33491119742393494,0.0827319398522377,0.8225975036621094,0.22201955318450928,0.625,0.3936145007610321,0.10523451119661331,0.9659890532493591,0.23727625608444214,0.6071428656578064,0.001
0.34259772300720215,0.08845113962888718,0.8352803587913513,0.2281426042318344,0.625,0.3920971155166626,0.10497470200061798,0.9619466066360474,0.23635083436965942,0.6071428656578064,0.001
0.32393690943717957,0.0766150951385498,0.8010700941085815,0.21691849827766418,0.648809552192688,0.39260223507881165,0.10517105460166931,0.9634648561477661,0.23533868789672852,0.6071428656578064,0.001
0.33268752694129944,0.08039488643407822,0.8216310143470764,0.21534422039985657,0.6577380895614624,0.39288851618766785,0.10505594313144684,0.964918851852417,0.23454459011554718,0.6071428656578064,0.001
0.33045920729637146,0.08040691167116165,0.8144992589950562,0.21668533980846405,0.625,0.3923245966434479,0.10486867278814316,0.9638842344284058,0.2337457537651062,0.6071428656578064,0.001
0.32548192143440247,0.0820302814245224,0.7945494651794434,0.22071699798107147,0.6279761791229248,0.3910893499851227,0.10462942719459534,0.9606961011886597,0.23267173767089844,0.6071428656578064,0.001
0.32161179184913635,0.0784333199262619,0.79029381275177,0.21715772151947021,0.6547619104385376,0.3933463394641876,0.10546745359897614,0.9664443135261536,0.23166799545288086,0.6190476417541504,0.001
0.32525143027305603,0.07946063578128815,0.8003323674201965,0.2141270935535431,0.6398809552192688,0.39328712224960327,0.10547984391450882,0.9666569828987122,0.23007157444953918,0.6309523582458496,0.001
